"SP500.Volume","seasonal","trend","remainder"
3167090000,291786778.705398,3800638205.47743,-925334984.182831
3262480000,291786778.705398,3737097217.1814,-766403995.886799
3357870000,309978938.652042,3691261576.68756,-643370515.339607
3453260000,309978938.652042,3645425936.19373,-502144874.845771
3548650000,309978938.652042,3613338819.1493,-374667757.801343
3652120000,309978938.652042,3581251702.10487,-239110640.756915
3626320000,470777478.290735,3556903341.20686,-401360819.497593
3218590000,470777478.290735,3532554980.30884,-784742458.599578
3145793333.33,470777478.290735,3518905187.59484,-843889332.55558
3072996666.67,470777478.290735,3505255394.88085,-903036206.501581
3000200000,481217395.110596,3513944480.55035,-994961875.660946
3239860000,481217395.110596,3522633566.21985,-763990961.330451
3630680000,481217395.110596,3579030256.09121,-429567651.201804
4183790000,481217395.110596,3635426945.96256,67145658.9268436
6021240000,425085385.797441,3740508083.85209,1855646530.35047
5103943333.33,425085385.797441,3845589221.74162,833268725.790944
4186646666.67,425085385.797441,3900317132.01626,-138755851.143699
3269350000,425085385.797441,3955045042.2909,-1110780428.08834
3808260000,305939271.988561,4002394071.20614,-500073343.194704
3190530000,305939271.988561,4049743100.12138,-1165152372.10995
4091530000,305939271.988561,4072695016.05285,-287104288.041409
3721870000,305939271.988561,4095646931.98431,-679716203.972874
3923466666.67,222343696.67627,4107477238.01558,-406354268.021846
4125063333.33,222343696.67627,4119307544.04684,-216587907.39311
4326660000,222343696.67627,4132510438.44918,-28194135.1254492
4132390000,222343696.67627,4145713332.85152,-235667029.527789
4525070000,203843948.029851,4163757231.53492,157468820.435228
3983600000,203843948.029851,4181801130.21832,-402045078.248174
4378570000,203843948.029851,4182474670.10546,-7748618.13531494
4363876666.67,203843948.029851,4183148209.9926,-23115491.3524556
4349183333.33,205973455.500787,4143947931.33766,-738053.508446217
4334490000,205973455.500787,4104747652.68271,23768891.8164992
4202400000,205973455.500787,4027541523.45776,-31114978.9585505
4666470000,205973455.500787,3950335394.23281,510161150.2664
3939140000,282176603.001214,3845516027.38012,-188552630.381337
3706900000,282176603.001214,3740696660.52743,-315973263.528647
3435683333.33,282176603.001214,3631874083.52138,-478367353.192591
3164466666.67,282176603.001214,3523051506.51532,-640761442.846533
2893250000,294840858.033782,3471119671.48132,-872710529.515102
3401920000,294840858.033782,3419187836.44732,-312108694.481103
3644590000,294840858.033782,3373089791.97687,-23340650.0106544
3746290000,294840858.033782,3326991747.50642,124457394.459794
3595430000,262023205.030398,3310407400.68878,22999394.2808237
3492726666.67,262023205.030398,3293823053.87113,-63119592.2315302
3390023333.33,262023205.030398,3305093604.77624,-177093476.476637
3287320000,262023205.030398,3316364155.68135,-291067360.711744
3331500000,349009438.514988,3355523060.79227,-373032499.307254
3627790000,349009438.514988,3394681965.90319,-115901404.418174
4430850000,349009438.514988,3451652107.66486,630188453.820155
4108460000,349009438.514988,3508622249.42653,250828312.058485
3867573333.33,613013558.479797,3583320440.05993,-328760665.209729
3626686666.67,613013558.479797,3658018630.69334,-644345522.503134
3385800000,613013558.479797,3683799449.40074,-911013007.880533
4216880000,613013558.479797,3709580268.10814,-105713826.587932
4698110000,597519074.291979,3714873812.59044,385717113.117583
4008940000,597519074.291979,3720167357.07274,-308746431.364719
4256200000,597519074.291979,3767290482.69008,-108609556.982058
4090806666.67,597519074.291979,3814413608.30742,-321126015.929397
3925413333.33,365068372.374673,3867635833.04618,-307290872.090855
3760020000,365068372.374673,3920858057.78495,-525906430.159618
4272060000,365068372.374673,3963390223.20035,-56398595.5750251
4078870000,365068372.374673,4005922388.61576,-292120760.990432
4051890000,186733925.288604,4050961901.06556,-185805826.354164
4369020000,186733925.288604,4096001413.51536,86284661.196034
4206796666.67,186733925.288604,4135526806.76449,-115464065.38309
4044573333.33,186733925.288604,4175052200.01361,-317212791.972214
3882350000,105437208.395655,4192343789.46474,-415430997.860396
3821440000,105437208.395655,4209635378.91587,-493632587.311526
3692410000,105437208.395655,4215501298.9175,-628528507.313157
4016370000,105437208.395655,4221367218.91913,-310434427.314787
4278750000,104269586.46436,4236022860.45861,-61542446.9229736
4099580000,104269586.46436,4250678501.9981,-255368088.462455
3920410000,104269586.46436,4241919007.47849,-425778593.942852
3741240000,104269586.46436,4233159512.95889,-596189099.423249
4427350000,136336509.361007,4204914152.83037,86099337.8086276
3926390000,136336509.361007,4176668792.70184,-386615302.062848
3628110000,136336509.361007,4156527929.04907,-664754438.410076
3929600000,136336509.361007,4136387065.3963,-343123574.757304
3815726666.67,152933063.192137,4099158425.28277,-436364821.80491
3701853333.33,152933063.192137,4061929785.16925,-513009515.031386
3587980000,152933063.192137,4005492436.11736,-570445499.309498
3884930000,152933063.192137,3949055087.06547,-217058150.257609
2852940000,35813724.7025227,3902367775.68809,-1085241500.39061
2159890000,35813724.7025228,3855680464.3107,-1731604189.01323
1466840000,35813724.7025228,3854606579.02593,-2423580303.72845
2392903333.33,35813724.7025228,3853532693.74116,-1496443085.11368
3318966666.67,-142870230.56964,3924595430.06824,-462758532.828604
4245030000,-142870230.56964,3995658166.39533,392242064.174309
3712120000,-142870230.56964,4057389071.94255,-202398841.372913
3950640000,-142870230.56964,4119119977.48978,-25609746.920136
4306490000,-243506717.325725,4159293419.43974,390703297.885982
4214910000,-243506717.325725,4199466861.38971,258949855.936016
4157880000,-243506717.325725,4220120001.25325,181266716.072474
4100850000,-243506717.325725,4240773141.11679,103583576.208931
4043820000,-223130558.106433,4242927235.44806,24023322.6583738
4173570000,-223130558.106433,4245081329.77932,151619228.327109
4385250000,-223130558.106433,4247895436.30081,360485121.805619
3715150000,-223130558.106433,4250709542.8223,-312428984.715871
4301060000,-150736875.273673,4249498692.08676,202298183.186909
4404853333.33,-150736875.273673,4248287841.35122,307302367.252448
4508646666.67,-150736875.273673,4239728570.20556,419654971.738114
4612440000,-150736875.273673,4231169299.05989,532007576.213781
4353540000,-67819017.0201257,4231542567.16078,189816449.859344
4635450000,-67819017.0201257,4231915835.26167,471353181.758453
4327390000,-67819017.0201257,4231980505.62079,163228511.39934
6683070000,-67819017.0201257,4232045175.9799,2518843841.04023
5708806666.67,-29970107.1693812,4216870963.80168,1521905810.0377
4734543333.33,-29970107.1693812,4201696751.62346,562816688.875924
3760280000,-29970107.1693812,4160413220.16763,-370163112.998249
3520860000,-29970107.1693812,4119129688.7118,-568299581.542423
3484090000,-42055252.7383543,4078485467.96739,-552340215.229032
1411860000,-42055252.7383543,4037841247.22297,-2583925994.48461
1682022500,-42055252.7383543,3997909545.00785,-2273831792.2695
1952185000,-42055252.7383543,3957977842.79274,-1963737590.05438
2222347500,-55664272.4037361,3917960596.3194,-1639948823.91566
2492510000,-55664272.4037361,3877943349.84606,-1329769077.44233
2.542e+09,-55664272.4037361,3879533802.12736,-1281869529.72362
2367430000,-55664272.4037361,3881124254.40865,-1458029982.00492
2655330000,-14630947.8610388,3907151221.62078,-1237190273.75974
3067717500,-14630947.8610388,3933178188.8329,-850829740.971866
3480105000,-14630947.8610388,3986027721.06088,-491291773.199837
3892492500,-14630947.8610388,4038877253.28885,-131753805.427809
4304880000,-249069480.266108,4139613786.63112,414335693.634988
3706620000,-42331069.1773962,4240350319.97339,-491399250.795995
4336660000,-42331069.1773962,4327881393.82137,51109675.3560266
5076590000,-42331069.1773962,4415412467.66935,703508601.508048
4664940000,-42331069.1773962,4499995820.2385,207275248.938891
4645723333.33,56484446.0082264,4584579172.80766,4659714.51411247
4626506666.67,56484446.0082264,4630432033.94867,-60409813.2868958
4607290000,56484446.0082264,4676284895.08968,-125479341.097904
4887260000,56484446.0082264,4678475808.03306,152299745.958712
5087030000,-23585793.2545224,4680666720.97645,429949072.278077
5241110000,-23585793.2545224,4663844439.39212,600851353.8624
5468460000,-23585793.2545224,4647022157.8078,845023635.446722
5333432500,-23585793.2545224,4622840535.10995,734177758.144568
5198405000,28624120.8213325,4598658912.41211,571121966.76656
5063377500,28624120.8213325,4547374652.91855,487378726.260121
4928350000,28624120.8213325,4496090393.42498,403635485.753683
6416070000,28624120.8213325,4433153320.55496,1954292558.62371
5078810000,111463822.522804,4370216247.68494,597129929.792258
4901760000,111463822.522804,4324607639.83525,465688537.641949
4734966666.67,111463822.522804,4278999031.98556,344503812.161639
4568173333.33,111463822.522804,4270086609.50415,186622901.303049
4401380000,77642538.9000186,4261174187.02274,62563274.0772443
4357940000,77642538.9000186,4245888934.33496,34408526.7650218
4754040000,77642538.9000186,4230603681.64718,445793779.452799
4693010000,77642538.9000186,4225013064.38806,390354396.711918
5497570000,18551908.2016217,4219422447.12894,1259595644.66943
5105890000,18551908.2016217,4255235378.57023,832102713.228147
4714210000,18551908.2016217,4291048310.01152,404609781.786859
4322530000,18551908.2016217,4336422627.39644,-32444535.5980644
4463190000,25690537.4484744,4381796944.78136,55702517.7701616
5172950000,25690537.4484744,4446471093.04946,700788369.50207
5193320000,25690537.4484744,4511145241.31755,656484221.23398
4929940000,25690537.4484744,4592221956.62962,312027505.921903
5165446666.67,105501076.812208,4673298671.9417,386646917.91609
5400953333.33,105501076.812208,4725673536.63704,569778719.880751
5636460000,105501076.812208,4778048401.33238,752910521.855411
5183220000,105501076.812208,4781734226.76997,295984696.417818
4471170000,197982092.689043,4785420052.20757,-512232144.896608
5500800000,197982092.689043,4756607484.45945,546210422.851502
4696920000,197982092.689043,4727794916.71134,-228857009.400387
4665357500,197982092.689043,4690188807.16687,-222813399.855913
4633795000,360374479.870991,4652582697.6224,-379162177.493389
4602232500,360374479.870991,4597828345.77207,-355970325.643064
4570670000,360374479.870991,4543073993.92175,-332778473.792737
5011540000,360374479.870991,4475789839.76631,175375680.362699
4436490000,568094099.609357,4408505685.61087,-540109785.220231
4142850000,568094099.609357,4333437044.66524,-758681144.274598
4113470000,568094099.609357,4258368403.71961,-712992503.328966
4084090000,568094099.609357,4201257427.6789,-685261527.288256
4054710000,660436430.02223,4144146451.63819,-749872881.66042
3890650000,660436430.02223,4120507361.27683,-890293791.299064
4317250000,660436430.02223,4096868270.91548,-440054700.937708
4118210000,660436430.02223,4114416766.94026,-656643196.962494
4348510000,675882738.961629,4131965262.96505,-459338001.926679
4428400000,675882738.961629,4178882767.70292,-426365506.664549
4508290000,675882738.961629,4225800272.44079,-393393011.402419
4588180000,675882738.961629,4282154626.60324,-369857365.564865
4819750000,681622581.66407,4338508980.76568,-200381562.429753
4666610000,681622581.66407,4409251796.10566,-424264377.769732
5081700000,681622581.66407,4479994611.44564,-79917193.1097088
6049930000,681622581.66407,4465752675.06658,902554743.269346
5689346666.67,631820284.630979,4451510738.68753,606015643.351492
5328763333.33,631820284.630979,4370351541.27389,326591507.425132
4968180000,631820284.630979,4289192343.86025,47167371.5087724
4641650000,631820284.630979,4173763494.79834,-163933779.429319
4038120000,618049936.165365,4058334645.73643,-638264581.901796
4376790000,618049936.165365,3942743283.89578,-184003220.061141
4078620000,618049936.165365,3827151922.05512,-366581858.220487
3881696666.67,618049936.165365,3740908157.27133,-477261426.766691
3684773333.33,544862450.987761,3654664392.48753,-514753510.145292
3487850000,544862450.987761,3604902809.76667,-661915260.754427
3560280000,544862450.987761,3555141227.0458,-539723678.033562
4057020000,544862450.987761,3515671346.75224,-3513797.73999786
4530480000,421156588.614107,3476201466.45867,633121944.92722
6503140000,421156588.614107,3466631283.06891,2615352128.31699
5460960000,421156588.614107,3457061099.67914,1582742311.70675
4418780000,421156588.614107,3446449963.65008,551173447.735809
3376600000,376730762.695764,3435838827.62103,-435969590.316793
3418460000,376730762.695764,3382720520.19673,-340991282.892491
3639510000,376730762.695764,3329602212.77243,-66822975.4681888
3407720000,376730762.695764,3337316563.83363,-306327326.529395
3258062500,449342963.241645,3345030914.89484,-536311378.136483
3108405000,449342963.241645,3387270511.77338,-728208475.015021
2958747500,449342963.241645,3429510108.65191,-920105571.893559
2809090000,449342963.241645,3474222275.61862,-1114475238.86026
3822330000,515907241.198309,3518934442.58532,-212511683.783632
3590310000,515907241.198309,3564943068.75103,-490540309.949339
3715280000,515907241.198309,3610951694.91674,-411578936.115047
3749990000,515907241.198309,3648374816.85346,-414292058.051773
3661896666.67,423505734.674369,3685797938.79019,-447407006.794559
3573803333.33,423505734.674369,3680217035.02812,-529919436.372491
3485710000,423505734.674369,3674636131.26605,-612431865.940423
4154920000,423505734.674369,3636965273.73077,94448991.5948639
3750800000,409709036.314941,3599294416.19548,-258203452.510422
3801250000,409709036.314941,3575350674.2618,-183809710.576746
3359530000,409709036.314941,3551406932.32813,-601585968.64307
3428966666.67,409709036.314941,3517664776.83806,-498407146.483001
3498403333.33,403843085.507572,3483922621.34799,-389362373.525563
3567840000,403843085.507572,3430686518.69236,-266689604.199927
4239740000,403843085.507572,3377450416.03672,458446498.45571
4191830000,403843085.507572,3351425212.27907,436561702.213355
3765870000,422493696.743664,3325400008.52143,17976294.7349067
3701450000,422493696.743664,3332221787.68547,-53265484.4291334
3573260000,422493696.743664,3339043566.84951,-188277263.593174
3445070000,422493696.743664,3362393895.62651,-339817592.370178
3316880000,482429146.475944,3385744224.40352,-551293370.879463
3896830000,482429146.475944,3399980941.16019,14419912.3638659
4184880000,482429146.475944,3414217657.91686,288233195.607195
4175290000,482429146.475944,3423842526.90153,269018326.622523
3790580000,566775962.846226,3433467395.8862,-209663358.73243
3633633333.33,566775962.846226,3456658705.21736,-389801334.733591
3476686666.67,566775962.846226,3479850014.54852,-569939310.724751
3319740000,566775962.846226,3496302968.72005,-743338931.566276
3557190000,587691281.754545,3512755922.89157,-543257204.646118
4100110000,587691281.754545,3529213691.18854,-16794972.9430819
4309840000,587691281.754545,3545671459.4855,176477258.759954
