"Difficulty","seasonal","trend","remainder"
47427554950.6,3780919977.7786,36847159426.4238,6799475546.3976
47427554950.6,3777726162.4652,36841820329.4152,6808008458.71962
47427554950.6,3775295092.60443,36836481232.4065,6815778625.58902
47427554950.6,3785378370.74749,36835307799.3141,6806868780.53838
47427554950.6,3781691026.54879,36834134366.2217,6811729557.8295
47427554950.6,3778496109.76428,36812009969.4989,6837048871.33681
47427554950.6,3776063984.6114,36789885572.7761,6861605393.21248
47427554950.6,3787144695.74085,36641653408.7563,6998756846.10287
47427554950.6,3783457295.10714,36493421244.7364,7150676410.75643
46717549644.7,3780261276.8515,36358457088.8435,6578831279.00499
46717549644.7,3777828096.40652,36223492932.9506,6716228615.3429
46717549644.7,3787797318.16673,36031670379.2922,6898081947.24109
46717549644.7,3784109861.098,35839847825.6338,7093591957.96823
46717549644.7,3780912741.37124,35833076606.8141,7103560296.5147
46717549644.7,3778478505.63415,35826305387.9943,7112765751.0715
46717549644.7,3784693270.6588,35825863144.2311,7106993229.81006
46717549644.7,3781005757.15504,35825420900.4679,7111122987.07702
46717549644.7,3777807535.95716,35823062516.967,7116679591.77581
46717549644.7,3775372244.92797,35820704133.4661,7121473266.30592
46717549644.7,3783161393.69969,36264525341.8979,6669862909.10245
46717549644.7,3779473823.7609,36708346550.3296,6229729270.60947
49446390688.2,3776274501.0919,37217480100.3049,8452636086.80324
49446390688.2,3773838154.77061,37726613650.2801,7945938883.14931
49446390688.2,3785268084.80455,37724267354.9021,7936855248.49334
49446390688.2,3781580458.43074,37721921059.5241,7942889170.24512
49446390688.2,3778380034.29063,37721193978.7157,7946816675.19364
49446390688.2,3775942632.67722,37720466897.9073,7949981157.61545
49446390688.2,3785891174.86165,37703465484.7642,7957034028.57417
49446390688.2,3782203492.05282,37686464071.621,7977723124.52614
49446390688.2,3779001966.44159,37448789696.3762,8218599025.38224
49446390688.2,3776563509.53608,37211115321.1313,8458711857.53262
49446390688.2,4047954478.68677,36945172829.0386,8453263380.47463
49446390688.2,4044266739.44292,36679230336.9459,8722893611.8112
49446390688.2,4041064112.36057,36615165992.9455,8790160582.89397
49446390688.2,4038624600.16296,36551101648.9451,8856664439.09199
49446390688.2,4308923672.9067,36551099261.5296,8586367753.76371
49446390688.2,4305235877.22782,36551096874.1141,8590057936.85806
47610564513.5,4302032148.67435,36551099526.7305,6757432838.09515
47610564513.5,4299591581.18463,36551102179.3469,6759870752.96849
47610564513.5,4310672958.06821,36551105547.3848,6748786008.04703
47610564513.5,4306985105.95431,36551108915.4227,6752470492.12304
47610564513.5,4303780275.92972,36551097961.414,6755686276.15626
47610564513.5,4301338653.14789,36551087007.4054,6758138852.94671
47610564513.5,4316368697.1105,35632718376.4792,7661477439.91033
47610564513.5,4312680788.56157,34714349745.5529,8583533979.38549
47610564513.5,4309474857.06586,39062782257.1265,4238307399.30765
47610564513.5,4307032178.99193,43411214768.7001,-107682434.191994
47610564513.5,4308094082.87275,49601812736.732,-6299342306.10473
47610564513.5,4304406409.29979,55792410704.7639,-12486252600.5637
47610564513.5,4301199084.92197,55791839303.5469,-12482473874.9688
47643398017.8,4298755351.55594,55791267902.3298,-12446625236.0858
47643398017.8,4311305459.55251,55790053875.1193,-12457961316.8718
47643398017.8,4307618020.95551,55788839847.9089,-12453059851.0644
47643398017.8,4304409303.69559,55786752817.2618,-12447764103.1574
47643398017.8,4301964515.03745,55784665786.6148,-12443232283.8522
47643398017.8,4343927401.50173,55781870552.4075,-12482399936.1093
47643398017.8,4340240197.8807,55779075318.2003,-12475917498.281
47643398017.8,4337030087.73867,55776159461.5629,-12469791531.5015
47643398017.8,4334584243.78843,55773243604.9255,-12464429830.9139
47643398017.8,1457904368.89269,55770015396.7106,-9584521747.80329
47643398017.8,2106682862.76265,55766787188.4958,-10230072033.4584
47643398017.8,2755936822.25356,55763212340.5827,-10875751145.0362
47643398017.8,3405955385.52626,55759637492.6696,-11522194860.3959
48807487244.7,5730775191.74946,55792612052.6188,-12715899999.6683
48807487244.7,6379553920.59539,55825586612.5681,-13397653288.4634
48807487244.7,7028806487.20419,56061575655.3027,-14282894897.8069
48807487244.7,7678823995.18478,56297564698.0373,-15168901448.5221
48807487244.7,7689046166.27399,56519733012.7554,-15401291934.3294
48807487244.7,7685359792.78554,56741901327.4734,-15619773875.559
48807487244.7,7682145503.99719,56738486861.8703,-15613145121.1675
48807487244.7,7679696494.17064,56735072396.2672,-15607281645.7378
48807487244.7,7695932257.28819,56728882310.9397,-15617327323.5279
48807487244.7,7692246243.98039,56722692225.6123,-15607451224.8927
48807487244.7,7689030562.30993,56717945127.5485,-15599488445.1584
48807487244.7,7686580497.19128,56713198029.4847,-15592291281.976
48807487244.7,7700595695.16357,56700131587.178,-15593240037.6415
48807487244.7,7696910042.03642,56687065144.8712,-15576487942.2076
48807487244.7,7693692967.48386,56420553701.2506,-15306759424.0345
48807487244.7,7691241847.0731,56154042257.6301,-15037796860.0032
47589591153.6,7704328757.2954,56013246335.5319,-16127983939.2273
47589591153.6,7700643464.34891,55872450413.4337,-15983502724.1826
47589591153.6,7697424996.91424,55611685572.4424,-15719519415.7566
47589591153.6,7694972750.85342,55350920731.4511,-15456302328.7045
47589591153.6,7712079287.77464,55340666687.1973,-15463154821.3719
47589591153.6,7708394355.0088,55330412642.9435,-15449215844.3523
47589591153.6,7705174494.69203,55328316949.4643,-15443900290.5564
47589591153.6,7702721122.98114,55326221255.9852,-15439351225.3663
47589591153.6,7716206580.19658,55320694642.3253,-15447310068.9219
47589591153.6,7712522007.61139,55315168028.6655,-15438098882.6769
47589591153.6,7709300754.41252,55307294478.2039,-15427004079.0164
47589591153.6,7706846257.05158,55299420927.7423,-15416676031.1939
49692386354.9,7719766652.1525,55289272283.0431,-13316652580.2956
49692386354.9,7716082439.74797,55279123638.3439,-13302819723.1919
49692386354.9,7712859793.66698,56104157343.3942,-14124630782.1612
49692386354.9,7710404170.65598,56929191048.4445,-14947208864.2005
49692386354.9,7723681175.85812,56908565469.5158,-14939860290.4739
49692386354.9,7719997323.63424,56887939890.5871,-14915550859.3213
49692386354.9,7716773284.67115,56880776182.7623,-14905163112.5334
49692386354.9,7714316536.01009,56873612474.9375,-14895542656.0475
49692386354.9,7724677282.72008,56871930566.2462,-14904221494.0663
49692386354.9,7720993790.67686,56870248657.5549,-14898856093.3318
49692386354.9,7717768848.73233,56851092478.4519,-14876474972.2842
49692386354.9,7715310484.52055,56831936299.3488,-14854860428.9694
49692386354.9,7724135278.15045,56760306694.3144,-14792055617.5649
49692386354.9,7720452146.28789,56688677089.28,-14716742880.6679
49692386354.9,7717226301.36191,56616379689.7734,-14641219636.2354
49402014931.2,7714766321.59941,56544082290.2669,-14856833680.6663
49402014931.2,7816361077.06677,56455101589.3914,-14869447735.2581
49402014931.2,7812678305.38485,56366120888.5158,-14776784262.7007
49402014931.2,7809451557.47743,56361436477.5727,-14768873103.8501
49402014931.2,7806989962.16421,56356752066.6295,-14761727097.5937
49402014931.2,4975014919.38883,56354114618.0535,-11927114606.2423
49402014931.2,5443819661.82186,56351477169.4775,-12393281900.0994
49402014931.2,5913079164.86728,56345043188.4532,-12856107422.1205
49402014931.2,6383103107.93762,56338609207.4289,-13319697384.1665
49402014931.2,7333677647.25939,56329409602.1037,-14261072318.1631
49402014931.2,7802482749.87307,56320209996.7785,-14720677815.4516
49402014931.2,8271741349.93705,56956390211.8569,-15826116630.5939
49402014931.2,8741763677.45667,57592570426.9353,-16932319173.1919
51076366303.5,8978764061.03292,57583623398.2045,-15486021155.7374
51076366303.5,8975082369.89297,57574676369.4738,-15473392435.8667
51076366303.5,8971852913.04121,57567740377.1885,-15463226986.7297
51076366303.5,8969386471.07582,57560804384.9032,-15453824552.479
51076366303.5,11674099486.0093,57557514965.7511,-18155248148.2605
51076366303.5,11301483849.831,57554225546.599,-17779343092.93
51076366303.5,10929319184.7788,57553103585.2371,-17406056466.5159
51076366303.5,10557916822.0436,57551981623.8752,-17033532142.4188
51076366303.5,10911701811.8361,57550300790.6635,-17385636298.9996
51076366303.5,10452431805.0191,57548619957.4518,-16924685458.9709
51076366303.5,9993611506.16617,57544319975.8962,-16461565178.5624
51076366303.5,9535552797.06102,57540019994.3406,-15999206487.9016
51076366303.5,10059582318.1376,57744578381.0621,-16727794395.6996
52278304845.6,9969246976.72032,57949136767.7835,-15640078898.9038
52278304845.6,9879360080.10496,58182553318.6061,-15783608553.1111
52278304845.6,9790234060.66813,58415969869.4287,-15927899084.4968
52278304845.6,10281362935.6792,58410312668.1056,-16413370758.1848
52278304845.6,10277682685.2618,58404655466.7826,-16404033306.4444
52278304845.6,10274449616.4843,58400262117.552,-16396406888.4363
52278304845.6,10271976712.316,58395868768.3213,-16389540635.0374
52278304845.6,10286798948.7511,58394063115.8091,-16402557218.9602
52278304845.6,10283119058.5145,58392257463.2968,-16397071676.2112
52278304845.6,10279885086.7555,58390058709.7407,-16391638950.8962
52278304845.6,10277410567.0365,58387859956.1847,-16386965677.6212
52278304845.6,10283305734.241,58382657009.7788,-16387657898.4198
52278304845.6,10279626204.185,58377454063.3729,-16378775421.9578
52278304845.6,10276391329.4445,58392856845.6823,-16390943329.5268
52699842409.3,10273915194.1748,58408259627.9917,-15982332412.8665
52699842409.3,10282103872.8578,58429400779.6217,-16011662243.1795
52699842409.3,10278424702.9824,58450541931.2517,-16029124224.9341
52699842409.3,10275188925.2606,58450085881.7855,-16025432397.746
52699842409.3,10272711174.4401,58449629832.3193,-16022498597.4594
52699842409.3,10283601287.1007,58449355324.6241,-16033114202.4249
52699842409.3,10279922477.406,58449080816.929,-16029160885.035
52699842409.3,10276685796.7027,58448433140.6631,-16025276528.0658
52699842409.3,10274206430.3316,58447785464.3972,-16022149485.4287
52699842409.3,10285950023.224,58445664763.9498,-16031772377.8738
52699842409.3,10282271573.7099,58443544063.5023,-16025973227.9123
52699842409.3,10279033990.0252,58663438572.6489,-16242630153.3741
52699842409.3,10276553008.1033,58883333081.7955,-16460043680.5988
52699842409.3,10286696273.3854,59100802334.6375,-16687656198.7229
54256630327.9,10283018184.052,59318271587.4795,-15344659443.6315
54256630327.9,10279779697.3858,59315092542.4003,-15338241911.8861
54256630327.9,10277297099.9132,59311913497.3211,-15332580269.3343
54256630327.9,10287069895.3278,59310930305.3961,-15341369872.8239
54256630327.9,10283392166.1751,59309947113.4711,-15336708951.7462
54256630327.9,10280152776.5274,59309528643.2428,-15333051091.8702
54256630327.9,10277668563.5041,59309110173.0145,-15330148408.6186
54256630327.9,10286190654.1663,59307299281.8681,-15336859608.1344
54256630327.9,10282513285.1942,59305488390.7217,-15331371348.0159
54256630327.9,10279272992.5651,59299831616.3707,-15322474281.0358
54256630327.9,10276787163.9911,59294174842.0196,-15314331678.1107
54256630327.9,10285495065.0595,60238677893.0573,-16267542630.2167
54256630327.9,10281818056.268,61183180944.0949,-17208368672.4629
56957648455,10278576860.6575,61151244007.6662,-14472172413.3238
56957648455,10276089416.5328,61119307071.2376,-14437748032.7703
56957648455,10286964244.9506,61119239428.8154,-14448555218.766
56957648455,10283287596.3398,61119171786.3932,-14444810927.733
56957648455,10280045497.7479,61119158097.2701,-14441555140.0179
56957648455,10277556438.0724,61119144408.147,-14439052391.2194
56957648455,10289314066.4479,61119139237.1313,-14450804848.5792
56957648455,10285637778.0177,61119134066.1156,-14447123389.1334
56957648455,10282394776.4443,61119115184.5957,-14443861506.04
56957648455,10279904101.2181,61119096303.0757,-14441351949.2939
56957648455,10292865632.8334,61119059423.8796,-14454276601.713
56957648455,10289189704.5839,61119022544.6835,-14450563794.2675
56957648455,10285945800.0291,61915932404.8953,-15244229749.9244
56957648455,10283453509.2521,62712842265.1071,-16038647319.3592
59335351233.9,10297423387.945,62704768696.7378,-13666840850.7828
59335351233.9,10293747819.8762,62696695128.3685,-13655091714.3447
59335351233.9,10290503012.3399,62693383066.1481,-13648534844.588
59335351233.9,10288009106.0122,62690071003.9277,-13642728876.0399
59335351233.9,10306375658.3356,62689043028.2957,-13660067452.7313
59335351233.9,10302700450.4475,62688015052.6636,-13655364269.2111
59335351233.9,10299454739.9297,62708999489.2695,-13673102995.2993
59335351233.9,10296959218.0514,62729983925.8754,-13691591910.0268
59335351233.9,10318488462.3753,62954996824.4119,-13938134052.8872
59335351233.9,10314814031.3027,63180009722.9483,-14159472520.351
59335351233.9,10311567001.1686,63320460665.1195,-14296676432.3881
59335351233.9,10309069863.7395,63460911607.2907,-14434630237.1302
59335351233.9,10331148019.5946,63613486867.063,-14609283652.7576
60813224039.4,10327474365.3375,63766062126.8353,-13280312452.7728
60813224039.4,10324226015.5871,63764747408.1803,-13275749384.3673
60813224039.4,10321727262.6073,63763432689.5252,-13271935912.7324
60813224039.4,10347679188.1511,63686298761.3786,-13220753910.1297
60813224039.4,10344006310.7096,63609164833.232,-13139947104.5416
60813224039.4,10340756641.3429,63509338059.449,-13036870661.3918
60813224039.4,10338256272.8123,63409511285.666,-12934543519.0783
60813224039.4,10368180499.0457,63396667686.2701,-12951624145.9158
60813224039.4,10364508398.4197,63383824086.8743,-12935108445.894
60813224039.4,10361257409.4367,63379637129.4757,-12927670499.5124
60813224039.4,10358755425.3554,63375450172.0772,-12920981558.0326
60813224039.4,10392661933.8215,63370796711.3451,-12950234605.7666
60813224039.4,10388990610.011,63366143250.6131,-12941909821.2241
60813224039.4,10385738301.4116,63358721216.8904,-12931235478.902
60883825480.1,10383234701.7796,63351299183.1678,-12850708404.8474
60883825480.1,10420691150.9981,63341889090.6653,-12878754761.5633
60883825480.1,10417020791.1007,63332478998.1627,-12865674309.1634
60883825480.1,10413767162.885,63326592965.5879,-12856534648.3728
60883825480.1,10411261947.7022,63320706933.013,-12848143400.6152
60883825480.1,10451144956.3992,63315279454.1372,-12882598930.4364
60883825480.1,10447475560.4149,63309851975.2614,-12873502055.5763
60883825480.1,10444220612.5828,63303403270.7076,-12863798403.1905
60883825480.1,10441713781.8494,63296954566.1538,-12854842867.9032
60883825480.1,10484853035.8162,63290122130.5755,-12891149686.2917
60883825480.1,10481184603.745,63283289694.9973,-12880648818.6423
60883825480.1,10477928336.2966,63276098066.4719,-12870200922.6685
60883825480.1,10475419890.0124,63268906437.9466,-12860500847.859
60883825480.1,10518001613.3938,63700588677.9855,-13334764811.2793
62253982449.8,10514334145.2357,64132270918.0245,-12392622613.4602
62253982449.8,10511076558.1709,64129282548.8469,-12386376657.2179
62253982449.8,10508566432.1059,64126294179.6693,-12380878161.9752
62253982449.8,10549145009.521,64124699278.2059,-12419861837.9269
62253982449.8,10545478505.2759,64123104376.7425,-12414600432.2184
62253982449.8,10542219598.5949,64122735436.8922,-12410972585.6871
62253982449.8,10539707792.7489,64122366497.0419,-12408091839.9909
62253982449.8,10582673942.0227,64121499111.6681,-12450190603.8908
62253982449.8,10579008401.6907,64120631726.2943,-12445657678.185
62253982449.8,10575748175.3933,64117821696.4856,-12439587422.0789
62253982449.8,10573234689.7665,64115011666.6768,-12434263906.6433
62253982449.8,10612483711.548,64884339746.2142,-13242841007.9622
62253982449.8,10608819135.1291,65653667825.7515,-14008504511.0807
65848255179.7,10605557589.2154,66308430855.2221,-11065733264.7375
65848255179.7,10603042423.8077,66963193884.6927,-11717981128.8003
65848255179.7,10639250300.8691,66961960822.6922,-11752955943.8613
65848255179.7,10635586688.3633,66960727760.6917,-11748059269.355
65848255179.7,10632323822.8333,66960444843.3821,-11744513486.5154
65848255179.7,10629806977.6446,66960161926.0725,-11741713724.0171
65848255179.7,10672886025.4378,66959500175.4328,-11784131021.1706
65848255179.7,10669223376.8451,66958838424.7932,-11779806621.9383
65848255179.7,10665959527.4862,66956726745.5441,-11774431093.3303
65848255179.7,10663440666.7291,66954615066.2951,-11769800553.3242
65848255179.7,10711644291.8413,66949594728.6777,-11812983840.8191
65848255179.7,10707982607.1618,66944574391.0604,-11804301818.5222
65848255179.7,10704717773.9739,69805363696.9294,-14661826291.2034
72722780642.5,10702196897.6486,72666153002.7985,-10645569257.947
72722780642.5,10751164882.8843,72664662330.5602,-10693046570.9444
72722780642.5,10747504162.1178,72663171658.3218,-10687895177.9396
72722780642.5,10744238345.101,72662556425.9983,-10684014128.5994
72722780642.5,10741715453.2073,72661941193.6748,-10680876004.3822
72722780642.5,10831214350.1185,72661749800.637,-10770183508.2555
72722780642.5,10827554593.2651,72661558407.5992,-10766332358.3643
72722780642.5,10824287792.4195,72661476784.7509,-10762983934.6704
72722780642.5,10821762884.9574,72661395161.9027,-10760377404.3601
72722780642.5,10880904316.3218,72768979791.4192,-10927103465.241
72722780642.5,10877245523.3815,72876564420.9357,-11031029301.8172
72722780642.5,10873977738.707,74279069110.7805,-12430266206.9875
72722780642.5,10871450815.6766,75681573800.6253,-13830243973.8019
79102380900.2,10881174755.5698,76961167807.5518,-8739961662.92165
79102380900.2,10877516926.5426,78240761814.4784,-10015897840.821
79102380900.2,10874248158.0391,78241629388.8972,-10013496646.7363
79102380900.2,10871719219.4404,78242496963.3159,-10011835282.5564
79102380900.2,10903479173.9165,78242777395.5429,-10043875669.2594
79102380900.2,10899822308.8023,78243057827.7699,-10040499236.3723
79102380900.2,10896552556.47,78379554527.9422,-10173726184.2122
79102380900.2,10894021602.3029,78516051228.1145,-10307691930.2175
79102380900.2,10937417187.9118,81476395128.7191,-13311431416.4309
79102380900.2,10933761286.7107,84436739029.3237,-16268119415.8345
79102380900.2,10930490550.5495,87409660186.1162,-19237769836.4658
79102380900.2,10927957580.8141,90382581342.9087,-22208158023.5229
93448670796.3,10984046839.3445,90502027694.7277,-8037403737.7722
93448670796.3,10980391902.0565,90621474046.5466,-8153195152.30315
93448670796.3,10977120182.0664,90620848426.5822,-8149297812.34857
93448670796.3,10974585196.7627,90620222806.6177,-8146137207.08037
93448670796.3,11012572414.9181,90619807971.6022,-8183709590.22025
93448670796.3,11008918441.5432,90619393136.5867,-8179640781.82983
93448670796.3,11005645737.7242,90618967923.8205,-8175942865.24466
93448670796.3,11003108736.8521,90618542711.0543,-8172980651.6064
93448670796.3,11041092301.5397,90618578695.9445,-8211000201.18423
93448670796.3,11037439292.0779,90618614680.8347,-8207383176.61264
93448670796.3,11034165604.43,90725684703.7778,-8311179511.90779
93448670796.3,11031626587.9896,90832754726.7208,-8415710518.41039
103880340815,11139035544.7049,93482158193.6709,-740852923.375839
103880340815,11135383499.1562,96131561660.621,-3386604344.77724
103880340815,11132108827.6794,98718233607.6823,-5970001620.36169
103880340815,11129567795.6707,101304905554.744,-8554132535.41417
103880340815,2262094799.43473,101442513924.176,175732091.389709
103880340815,2284886021.75854,101580122293.608,15332499.6338654
103880340815,2281199693.39027,101580192661.529,18948460.080719
103880340815,2278026795.07964,101580263029.45,22050990.4698944
103880340815,2275611473.19091,101580520158.958,24209182.8511963
103880340815,2297355325.82425,101580777288.465,2208200.71040344
103880340815,2293668941.02096,101581427850.661,5244023.31793213
103880340815,2290494393.24078,101582078412.857,7768008.90234375
103880340815,2288078564.05837,103577942352.797,-1985680101.85521
113354299801,2293851379.59566,105573806292.737,5486642128.66756
113354299801,2290164938.35734,107568885033.63,3495249829.01218
113354299801,2286988741.1076,109563963774.524,1503347285.36823
113354299801,2284572404.63153,109563527452.907,1506199943.46143
113354299801,2290816875.75727,109563091131.29,1500391793.9528
113354299801,2287130378.08393,109562698109.33,1504471313.5858
113354299801,2283952531.36464,109562305087.371,1508042182.26474
113354299801,2281535687.59489,109562132376.649,1510631736.75624
113354299801,2290802209.62643,109561959665.927,1501537925.44647
113354299801,2287115655.51806,109600958585.076,1466225560.40616
113354299801,2283936159.32922,109639957504.224,1430406137.44632
113354299801,2281518808.26581,110827521770.865,245259221.869537
113354299801,2291482632.25262,112015086037.505,-952268868.757462
120033340651,2287796021.70924,112638349092.94,5107195536.3508
120033340651,2284615424.04927,113261612148.375,4487113078.57564
120033340651,2282197017.69375,114452412912.754,3298730720.55194
120033340651,2287641151.70784,115643213677.134,2102485822.15863
120033340651,2283954484.72943,115679911418.55,2069474747.72037
120033340651,2280772785.59835,115716609159.967,2035958705.43478
120033340651,2278353323.95073,115716718323.796,2038269003.25325
120033340651,976910077.191056,115716827487.625,3339603086.18379
120033340651,1170044315.89378,115755513780.941,3107782554.16499
120033340651,1363682477.40774,115794200074.257,2875458099.33496
120033340651,1558082922.58418,120645178328.24,-2169920599.8242
120033340651,1441958230.31582,125496156582.223,-6904774161.53857
144116447847,1635092412.58352,130628316909.64,11853038524.7768
144116447847,1828729472.62636,135760477237.057,6527241137.31712
144116447847,2023128862.51069,136075329378.708,6017989605.78131
144116447847,4606939505.50012,136390181520.359,3119326821.14038
144116447847,4260381289.80332,136389416254.429,3466650302.7674
144116447847,3914324906.84557,136388650988.499,3813471951.65533
144116447847,3569030899.90832,136388250892.529,4159166054.56271
144116447847,3938849218.46737,136387850796.559,3789747831.9738
144116447847,3592290946.33555,136387257725.173,4136899175.4913
144116447847,3246233461.90668,136386664653.788,4483549731.30582
144116447847,2900938399.67733,136550984616.329,4664524830.99321
144116447847,3410989284.50673,136715304578.871,3990153983.62189
163491654909,3407302335.3532,140756977288.9,19327375284.7469
163491654909,3404115128.86652,144798649998.928,15288889781.2052
163491654909,3401690390.75837,148839342531.235,11250621987.0065
163491654909,3781622664.67862,152880035063.542,6829997180.77948
163491654909,3777935659.09007,153039955397.977,6673763851.93286
163491654909,3774747351.13227,153199875732.412,6517031825.45547
163491654909,3772321557.73202,153199778665.896,6519554685.3718
163491654909,3784192606.44035,153199681599.38,6507780703.1795
163491654909,3780505544.41678,153199664728.585,6511484635.99814
163491654909,3777316134.98786,153199647857.79,6514690916.22214
163491654909,3774889286.2955,153199605889.985,6517159732.71924
163491654909,3781181714.81533,153199563922.181,6510909272.00415
163491654909,3777494596.35673,153169346462.36,6544813850.28354
163491654909,3774304085.45669,153139129002.539,6578221821.0043
163491654909,3771876181.47223,151975081622.115,7744697105.41272
163491654909,3781505062.45365,150811034241.691,8899115604.85529
158427203767,3777817887.56003,149630058773.925,5019327105.51468
158427203767,3774626275.18887,148449083306.159,6203494185.65164
158427203767,3772197315.91231,148267217157.509,6387789293.57916
158427203767,3783415588.43967,148085351008.858,6558437169.7027
158427203767,3779728357.11102,148083921448.999,6563553960.88977
158427203767,3776535643.26875,148082491889.141,6568176234.59052
158427203767,3774105628.70008,148080868123.35,6572230014.95029
158427203767,3784607265.54227,148079244357.559,6563352143.8992
158427203767,3780919977.7786,148074958062.393,6571325726.82816
158427203767,3777726162.4652,148070671767.228,6578805837.30682
158427203767,3775295092.60443,148063869333.419,6588039340.97662
158427203767,3785378370.74749,148057066899.61,6584758496.64261
165496835118,3781691026.54879,148049050097.243,13666093994.208
165496835118,3778496109.76428,148041033294.876,13677305713.3593
165496835118,3776063984.6114,151321545281.199,10399225852.1899
165496835118,3787144695.74085,154602057267.521,7107633154.73813
165496835118,3783457295.10714,154603678086.403,7109699736.48972
165496835118,3780261276.8515,154605298905.285,7111274935.86325
165496835118,3777828096.40652,154604239866.938,7114767154.65591
165496835118,3787797318.16673,154603180828.59,7105856971.24341
165496835118,3784109861.098,154602453533.114,7110271723.78775
165496835118,3780912741.37124,154601726237.639,7114196138.99008
165496835118,3778478505.63415,154601506339.679,7116850272.6868
165496835118,3784693270.6588,154601286441.719,7110855405.62177
165496835118,3781005757.15504,154611097641.547,7104731719.29822
165496835118,3777807535.95716,154620908841.374,7098118740.66876
166851513283,3775372244.92797,154824706207.859,8251434830.21265
166851513283,3783161393.69969,155028503574.345,8039848314.95566
166851513283,3779473823.7609,155234069963.435,7837969495.8038
166851513283,3776274501.0919,155439636352.526,7635602429.38214
166851513283,3773838154.77061,155445006081.924,7632669046.30545
166851513283,3785268084.80455,155450375811.322,7615869386.87347
166851513283,3781580458.43074,155450755384.884,7619177439.685
166851513283,3778380034.29063,155451134958.447,7621998290.26285
166851513283,3775942632.67722,155567763883.842,7507806766.48068
166851513283,3785891174.86165,155684392809.238,7381229298.9007
166851513283,3782203492.05282,158154664322.128,4914645468.81943
166851513283,3779001966.44159,160624935835.018,2447575481.54053
166851513283,3776563509.53608,163104691654.508,-29741881.0437012
178678307672,4047954478.68677,165584447473.997,9045905719.31583
178678307672,4044266739.44292,165682126273.953,8951914658.60376
178678307672,4041064112.36057,165779805073.909,8857438485.73019
178678307672,4038624600.16296,165779886495.36,8859796576.47678
178678307672,4308923672.9067,165779967916.811,8589416082.28201
178678307672,4305235877.22782,165779951568.645,8593120226.12698
178678307672,4302032148.67435,165779935220.479,8596340302.84656
178678307672,4299591581.18463,165779718809.985,8598997280.83044
178678307672,4310672958.06821,165779502399.491,8588132314.44104
178678307672,4306985105.95431,165778887290.884,8592435275.16125
178678307672,4303780275.92972,165778272182.278,8596255213.79218
178678307672,4301338653.14789,165777594708.256,8599374310.59573
178678307672,4316368697.1105,165776917234.235,8585021740.65485
178678307672,4312680788.56157,165776174635.215,8589452248.22379
178678307672,4309474857.06586,165775432036.195,8593400778.73953
